Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhang Ruitu ,1576,1641,Li bai's poem in running script,N/A,Works on Paper,"October 01, 2017",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"33,332","41,024",N/A,Bought In
Zhang Ruitu ,1576,1641,Wang Wei's poem in cursive script,N/A,Works on Paper,"October 01, 2017",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"23,076","28,204","28,845",Premium
Zhang Ruitu ,1576,1641,Moon and Mount,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - More Sublime When Looking Up: Chinese Classical Paintings And Calligraphy Evening Sale,"293,800","440,700","337,870",Premium
Zhang Ruitu ,1576,1641,Studying and Tutoring,N/A,Works on Paper,"May 29, 2017",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"76,980","128,300",N/A,Bought In
Zhang Ruitu ,1576,1641,Seven-character poem on fan,N/A,Works on Paper,"December 05, 2016",Poly International Auction Beijing,2016 Autumn Sales - Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"58,040","87,060","80,095",Premium
Zhang Ruitu ,1576,1641,Scholars in Landscape,1642,Works on Paper,"November 28, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"25,779","51,559",N/A,Bought In
Zhang Ruitu ,1576,1641,Five-character Poem in Running Script,N/A,Works on Paper,"November 28, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"90,229","116,009","193,349",Premium
Zhang Ruitu ,1576,1641,Calligraphy in Running Script,N/A,Works on Paper,"November 14, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"55,556","70,176",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Cursive Script,1631,Works on Paper,"November 13, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Grand View: Chinese Painting Highlight Â· Classical,"293,600","440,400",N/A,Bought In
Zhang Ruitu ,1576,1641,[Untitiled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,"2,024",Premium
Zhang Ruitu ,1576,1641,[Untitiled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,"2,024",Premium
Zhang Ruitu ,1576,1641,Poem in Running Script,N/A,Works on Paper,"October 03, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"77,339","103,119","96,674",Premium
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"22,485","37,475",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,246","8,244","13,446",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,495","11,992",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"11,992","17,988",N/A,Bought In
Zhang Ruitu ,1576,1641,Eighteen Luohan,N/A,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"500,000","700,000","2,230,000",Premium
Zhang Ruitu ,1576,1641,Distant mountains,1635,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"52,858","75,512","60,787",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"228,496","396,060",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"60,912","91,368","87,561",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"60,912","91,368","70,049",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"532,984","989,827","700,493",Premium
Zhang Ruitu ,1576,1641,Five-Character Poem in Cursive Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"229,989","306,652","264,487",Premium
Zhang Ruitu ,1576,1641,Calligraphy in Cursive Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"337,317","429,312",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Cursive Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"183,991","275,986",N/A,Bought In
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"76,610","91,932","185,014",Premium
Zhang Ruitu ,1576,1641,Banana Leaves and Rock,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,919,"1,378",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,459,919,N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"1,532","3,064",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,919,"1,378",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"91,932","122,577",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"19,152","27,579","42,289",Premium
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,854","3,399","2,132",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"3,090","6,180",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,726","12,361",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"625,870","938,805","1,475,489",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"187,761","250,348","323,887",Premium
Zhang Ruitu ,1576,1641,Calligraphy album,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"531,989","782,337",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Running Script,N/A,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"10,322","12,903",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Cursive-Running Script,1625,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"103,226","129,033",N/A,Bought In
Zhang Ruitu ,1576,1641,Five-character Poem in Running Script Calligraphy,N/A,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"64,516","129,033","175,485",Premium
Zhang Ruitu ,1576,1641,Calligraphy in Cursive-running Script,N/A,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"103,226","129,033",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Cursive Script,1626,Works on Paper,"November 16, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Classical Chinese Painting and Calligraphy,"94,283","125,711",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Cursive Script,N/A,Works on Paper,"November 16, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Classical Chinese Painting and Calligraphy,"314,277","439,988",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"November 16, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Classical Chinese Painting and Calligraphy,"628,555","785,694",N/A,Bought In
Zhang Ruitu ,1576,1641,Seven-character Couplet in Running Script,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,China Guardian Hong Kong 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four Seas (III),"10,323","15,484","109,633",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,786,"1,573","2,171",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,258","2,360","2,171",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,721","7,868",N/A,Bought In
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"September 11, 2015",Xiling Yinshe Hangzhou,Shao xing 2015 Autumn Auction,"3,926","7,852","6,863",Premium
Zhang Ruitu ,1576,1641,Appreciating waterfall,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"29,001","40,279","62,997",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 28, 2015",China Guardian  Beijing,42nd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,839","8,065","7,791",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"80,600","128,960",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"153,140","241,800",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"241,800","322,400","278,070",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 05, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy Evening Sale,"290,739","452,262","557,251",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 04, 2015",Poly International Auction Beijing,A Collection of Ming & Qing Dynasties Sectors from Niyugong,"96,964","161,608","115,226",Premium
Zhang Ruitu ,1576,1641,Five-character Poem in Running-Cursive Script,N/A,Works on Paper,"June 01, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"128,988","257,977","1,088,664",Premium
Zhang Ruitu ,1576,1641,Five-character Poem in Cursive Script,N/A,Works on Paper,"June 01, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"51,595","77,393",N/A,Bought In
Zhang Ruitu ,1576,1641,Seven-character Poem in Cursive Script,N/A,Works on Paper,"June 01, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"7,739","10,319",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"April 03, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,848","9,697",N/A,Bought In
Zhang Ruitu ,1576,1641,Du Fu's Poem in Cursive Script,N/A,Works on Paper,"March 19, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"20,000","30,000","62,500",Premium
Zhang Ruitu ,1576,1641,Calligraphy in Running Script,1632,Works on Paper,"March 19, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"20,000","30,000","81,250",Premium
Zhang Ruitu ,1576,1641,Meng Haoran?s Poem in Cursive Script,N/A,Works on Paper,"March 19, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"80,000","100,000","298,000",Premium
Attributed to Zhang Ruitu ,1576,1641,Fishing under a willow tree,1621,Works on Paper,"March 18, 2015",Christie's New York,"The Collection of Robert Hatfield Ellsworth Part II: Chinese Furniture, Works of Art and Chinese Paintings",N/A,N/A,"9,375",Premium
Zhang Ruitu ,1576,1641,Untitled,N/A,Works on Paper,"January 25, 2015",Poly International Auction Beijing,Spring Greeting - Chinese Paintings & Calligraphy,N/A,N/A,"2,754",Premium
Zhang Ruitu ,1576,1641,Untitled,N/A,Works on Paper,"January 25, 2015",Poly International Auction Beijing,Spring Greeting - Chinese Paintings & Calligraphy,N/A,N/A,"1,469",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,896","4,505","3,330",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,827","9,654",N/A,Bought In
Zhang Ruitu ,1576,1641,Autumn mountain,N/A,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"129,360","194,040","167,359",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"325,293","487,940","374,087",Premium
Zhang Ruitu ,1576,1641,Calligraphy in Cursive Script,N/A,Works on Paper,"November 22, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Classical Chinese Painting and Calligraphy,"81,600","130,560",N/A,Bought In
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,442","4,070","2,808",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"8,140","13,024",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,698","8,954",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,821","9,642",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"3,214","6,428",N/A,Bought In
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Connoisseurship in Ancient Arts: Chinese Classical Paintings and Calligraphy Day Sale,"95,939","127,919",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"127,919","191,879","161,818",Premium
Zhang Ruitu ,1576,1641,Poem in Cursive Script Calligraphy,N/A,Works on Paper,"May 26, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"90,300","116,100","237,360",Premium
Zhang Ruitu ,1576,1641,Landscape,1631,Works on Paper,"May 25, 2014",Bonhams Hong Kong,Chinese Paintings and Calligraphy,"49,020","64,500",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,286","1,929","46,230",Premium
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,502","6,110",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,929","3,537","2,219",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,608","3,216",N/A,Bought In
Zhang Ruitu ,1576,1641,Poem in cursive script,N/A,Works on Paper,"March 20, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"60,000","80,000","281,000",Premium
Zhang Ruitu ,1576,1641,Seven-character poem in cursive script,N/A,Works on Paper,"March 19, 2014",Christie's New York,Fine Chinese Paintings,"50,000","70,000",N/A,Bought In
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"74,070","106,990",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"9,876","19,752","45,429",Premium
Zhang Ruitu ,1576,1641,Calligraphy,1625,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: The Important Classical Chinese Paintings from Yi QingZhai Collection,"164,100","295,380","188,715",Premium
